us_state,date,Count,MedianPrice,DesignerCount
Ohio,2016-03,175,5.0,0.0
Ohio,2016-04,317,5.0,0.0
Ohio,2016-05,244,5.0,0.0
Ohio,2016-06,187,5.0,0.0
Ohio,2016-07,348,5.0,0.0
Ohio,2016-08,237,5.0,0.0
Ohio,2016-09,178,5.0,0.0
Ohio,2016-10,218,5.0,0.0
Ohio,2016-11,163,5.0,0.0
Ohio,2016-12,196,5.0,0.0
Ohio,2017-01,201,5.0,0.0
Ohio,2017-02,336,5.0,0.0
Ohio,2017-03,379,5.0,0.0
Ohio,2017-04,216,5.0,0.0
Ohio,2017-05,307,5.0,0.0
Ohio,2017-06,271,5.0,0.0
Ohio,2017-07,305,5.0,0.0
Ohio,2017-08,333,5.0,0.0
Ohio,2017-09,302,6.95,0.0
Ohio,2017-10,208,6.95,0.0
Ohio,2017-11,281,6.95,0.0
Ohio,2017-12,365,6.95,0.0
Ohio,2018-01,181,6.95,1.0
Ohio,2018-02,186,7.99,1.0
Ohio,2018-03,250,7.99,0.0
Ohio,2018-04,279,6.95,0.0
Ohio,2018-05,266,6.95,0.0
Ohio,2018-06,326,6.95,0.0
Ohio,2018-07,355,6.95,0.0
Ohio,2018-08,467,6.95,0.0
Ohio,2018-09,240,7.99,0.0
Ohio,2018-10,628,5.0,0.0
Ohio,2018-11,321,6.95,0.0
Ohio,2018-12,278,6.99,0.0
Ohio,2019-01,442,6.99,0.0
Ohio,2019-02,247,6.95,0.0
Ohio,2019-03,218,6.95,0.0
Ohio,2019-04,296,6.95,0.0
Ohio,2019-05,340,6.95,3.0
Ohio,2019-06,404,6.95,0.0
Ohio,2019-07,432,6.95,0.0
Ohio,2019-08,382,6.99,0.0
Ohio,2019-09,63,7.99,0.0
Oregon,2014-07,12,5.0,0.0
Oregon,2014-08,4,6.0,0.0
Oregon,2014-09,2,7.425,0.0
Oregon,2014-10,3,13.5,0.0
Oregon,2014-11,7,7.0,0.0
Oregon,2014-12,19,5.0,2.0
Oregon,2015-01,16,5.0,3.0
Oregon,2015-02,11,5.0,1.0
Oregon,2015-03,6,5.0,1.0
Oregon,2015-04,6,5.0,0.0
Oregon,2015-05,8,10.485,0.0
Oregon,2015-06,7,5.0,0.0
Oregon,2015-07,7,5.0,0.0
Oregon,2015-08,2,7.5,0.0
Oregon,2015-09,15,7.5,0.0
Oregon,2015-10,7,5.0,0.0
Oregon,2015-11,8,6.25,0.0
Oregon,2015-12,1,5.0,0.0
Oregon,2016-01,1,5.0,0.0
Oregon,2016-02,2,5.0,0.0
Oregon,2016-03,2,5.0,0.0
Oregon,2016-04,7,5.0,0.0
Oregon,2016-05,3,5.0,0.0
Oregon,2016-06,3,7.49,0.0
Oregon,2016-07,1,7.25,0.0
Oregon,2017-01,2,6.545,0.0
Oregon,2017-06,1,53.55,0.0
Oregon,2017-07,1,13.0,0.0
Oregon,2017-09,1,7.49,0.0
Oregon,2017-10,2,10.004999999999999,0.0
Oregon,2017-11,1,96.0,0.0
Oregon,2018-03,1,5.0,0.0
Oregon,2018-06,2,6.94,0.0
Oregon,2018-07,2,10.49,0.0
Oregon,2018-08,2,11.99,0.0
Oregon,2018-10,2,17.935,0.0
Oregon,2018-11,5,6.0,0.0
Oregon,2018-12,4,11.995000000000001,0.0
Oregon,2019-01,11,25.0,0.0
Oregon,2019-02,4,17.5,0.0
Oregon,2019-03,3,10.0,0.0
Oregon,2019-04,2,55.495,1.0
Oregon,2019-05,3,10.0,1.0
Oregon,2019-06,2,10.0,0.0
Oregon,2019-07,3,10.0,0.0
Oregon,2019-08,1,19.99,0.0
Pennsylvania,2014-07,644,3.99,8.0
Pennsylvania,2014-08,1015,3.49,1.0
Pennsylvania,2014-09,469,3.49,1.0
Pennsylvania,2014-10,761,3.49,2.0
Pennsylvania,2014-11,671,3.49,0.0
Pennsylvania,2014-12,869,3.49,0.0
Pennsylvania,2015-01,618,3.99,1.0
Pennsylvania,2015-02,1007,3.49,1.0
Pennsylvania,2015-03,2906,3.49,2.0
Pennsylvania,2015-04,3076,3.49,2.0
Pennsylvania,2015-05,3144,3.49,2.0
Pennsylvania,2015-06,2308,3.49,0.0
Pennsylvania,2015-07,2773,3.99,2.0
Pennsylvania,2015-08,1778,3.99,3.0
Pennsylvania,2015-09,3198,3.99,1.0
Pennsylvania,2015-10,5426,3.49,0.0
Pennsylvania,2015-11,6380,3.99,0.0
Pennsylvania,2015-12,8270,3.99,2.0
Pennsylvania,2016-01,7429,3.99,2.0
Pennsylvania,2016-02,3628,3.99,2.0
Pennsylvania,2016-03,3646,3.99,1.0
Pennsylvania,2016-04,6319,3.99,1.0
Pennsylvania,2016-05,2112,3.99,3.0
Pennsylvania,2016-06,3015,3.99,0.0
Pennsylvania,2016-07,3671,5.49,2.0
Pennsylvania,2016-08,3210,5.49,2.0
Pennsylvania,2016-09,3862,5.49,2.0
Pennsylvania,2016-10,4238,5.49,1.0
Pennsylvania,2016-11,6842,5.49,2.0
Pennsylvania,2016-12,7745,5.49,2.0
Pennsylvania,2017-01,10593,5.49,4.0
Pennsylvania,2017-02,9324,7.49,1.0
Pennsylvania,2017-03,9705,7.49,2.0
Pennsylvania,2017-04,10442,7.49,0.0
Pennsylvania,2017-05,8661,7.49,1.0
Pennsylvania,2017-06,11597,7.49,4.0
Pennsylvania,2017-07,11452,7.49,1.0
Pennsylvania,2017-08,16563,7.49,3.0
Pennsylvania,2017-09,22875,7.49,4.0
Pennsylvania,2017-10,24445,7.49,4.0
Pennsylvania,2017-11,36563,7.49,1.0
Pennsylvania,2017-12,76557,7.99,1.0
Pennsylvania,2018-01,85757,7.99,1.0
Pennsylvania,2018-02,74226,7.49,1.0
Pennsylvania,2018-03,71784,9.49,2.0
Pennsylvania,2018-04,70467,9.49,1.0
Pennsylvania,2018-05,66633,9.49,1.0
Pennsylvania,2018-06,72715,9.49,4.0
Pennsylvania,2018-07,56801,9.49,3.0
Pennsylvania,2018-08,63171,9.49,2.0
Pennsylvania,2018-09,62650,9.49,2.0
Pennsylvania,2018-10,83341,9.49,2.0
Pennsylvania,2018-11,45200,9.49,2.0
Pennsylvania,2018-12,51649,9.49,2.0
Pennsylvania,2019-01,57134,7.49,3.0
Pennsylvania,2019-02,29742,9.49,2.0
Pennsylvania,2019-03,56097,9.49,0.0
Pennsylvania,2019-04,67541,9.49,1.0
Pennsylvania,2019-05,83441,9.49,1.0
Pennsylvania,2019-06,81834,9.49,1.0
Pennsylvania,2019-07,97664,9.49,0.0
Pennsylvania,2019-08,102731,9.49,3.0
Pennsylvania,2019-09,660,9.49,0.0
Pennsylvania,2019-10,1,19.0,0.0
South Carolina,2015-01,2,20.495,0.0
South Carolina,2015-03,1,19.99,0.0
South Carolina,2015-11,2,13.995000000000001,0.0
South Carolina,2015-12,2,31.425000000000004,0.0
South Carolina,2016-01,1,8.99,0.0
South Carolina,2016-02,6,24.869999999999997,0.0
South Carolina,2016-03,2,23.495,0.0
South Carolina,2016-04,3,7.99,0.0
South Carolina,2016-05,2,14.989999999999998,0.0
South Carolina,2016-06,5,19.0,0.0
South Carolina,2016-07,4,15.989999999999998,0.0
South Carolina,2016-08,12,15.989999999999998,0.0
South Carolina,2016-09,5,14.99,0.0
South Carolina,2016-11,1,6.99,0.0
South Carolina,2016-12,10,11.49,0.0
South Carolina,2017-01,7,14.99,0.0
South Carolina,2017-02,14,15.934999999999999,0.0
South Carolina,2017-03,13,16.99,0.0
South Carolina,2017-04,7,19.99,0.0
South Carolina,2017-05,7,15.99,0.0
South Carolina,2017-06,9,14.99,0.0
South Carolina,2017-07,8,17.49,0.0
South Carolina,2017-08,3,14.99,0.0
South Carolina,2017-09,12,8.49,0.0
South Carolina,2017-10,19,9.99,0.0
South Carolina,2017-11,10,7.99,0.0
South Carolina,2017-12,58,7.99,0.0
South Carolina,2018-01,43,7.99,0.0
South Carolina,2018-02,81,7.99,0.0
South Carolina,2018-03,96,7.99,1.0
South Carolina,2018-04,100,7.99,0.0
South Carolina,2018-05,86,7.99,0.0
South Carolina,2018-06,186,7.99,0.0
South Carolina,2018-07,157,7.99,0.0
South Carolina,2018-08,159,7.99,2.0
South Carolina,2018-09,108,7.99,0.0
South Carolina,2018-10,107,7.99,2.0
South Carolina,2018-11,132,7.99,0.0
South Carolina,2018-12,75,7.99,0.0
South Carolina,2019-01,77,7.99,0.0
South Carolina,2019-02,101,7.99,2.0
South Carolina,2019-03,116,7.99,0.0
South Carolina,2019-04,258,7.99,2.0
South Carolina,2019-05,248,7.99,0.0
South Carolina,2019-06,110,7.99,0.0
South Carolina,2019-07,167,7.99,0.0
South Carolina,2019-08,105,7.99,0.0
South Carolina,2019-09,6,7.99,0.0
Tennessee,2014-07,30,7.495,0.0
Tennessee,2014-08,36,6.595000000000001,0.0
Tennessee,2014-09,17,3.0,0.0
Tennessee,2014-10,67,5.01,0.0
Tennessee,2014-11,97,4.0,0.0
Tennessee,2014-12,59,4.01,0.0
Tennessee,2015-01,37,6.0,0.0
Tennessee,2015-02,72,5.005,1.0
Tennessee,2015-03,100,4.0,0.0
Tennessee,2015-04,91,5.0,0.0
Tennessee,2015-05,110,3.0,0.0
Tennessee,2015-06,101,4.0,1.0
Tennessee,2015-07,95,5.0,0.0
Tennessee,2015-08,96,3.0,0.0
Tennessee,2015-09,85,5.95,0.0
Tennessee,2015-10,137,5.95,0.0
Tennessee,2015-11,102,4.005,0.0
Tennessee,2015-12,89,5.95,0.0
Tennessee,2016-01,84,4.95,0.0
Tennessee,2016-02,59,7.01,0.0
Tennessee,2016-03,63,7.95,0.0
Tennessee,2016-04,65,4.0,0.0
Tennessee,2016-05,33,6.01,0.0
Tennessee,2016-06,51,5.95,0.0
Tennessee,2016-07,128,5.95,0.0
Tennessee,2016-08,101,5.99,0.0
Tennessee,2016-09,84,3.995,0.0
Tennessee,2016-10,119,3.94,0.0
Tennessee,2016-11,47,4.95,1.0
Tennessee,2016-12,73,3.94,0.0
Tennessee,2017-01,82,4.97,0.0
Tennessee,2017-02,73,4.97,0.0
Tennessee,2017-03,73,4.97,0.0
Tennessee,2017-04,103,4.97,0.0
Tennessee,2017-05,55,4.97,0.0
Tennessee,2017-06,101,4.97,0.0
Tennessee,2017-07,65,4.97,0.0
Tennessee,2017-08,75,4.97,0.0
Tennessee,2017-09,25,6.97,0.0
Tennessee,2017-10,30,4.97,0.0
Tennessee,2017-11,64,4.97,0.0
Tennessee,2017-12,100,4.97,0.0
Tennessee,2018-01,76,4.97,0.0
Tennessee,2018-02,57,4.97,0.0
Tennessee,2018-03,64,4.97,0.0
Tennessee,2018-04,44,4.97,0.0
Tennessee,2018-05,22,4.97,0.0
Tennessee,2018-06,51,4.97,0.0
Tennessee,2018-07,18,4.97,0.0
Tennessee,2018-08,8,9.975,0.0
Tennessee,2018-09,10,6.91,0.0
Tennessee,2018-10,28,6.95,0.0
Tennessee,2018-11,22,5.99,0.0
Tennessee,2018-12,15,9.99,0.0
Tennessee,2019-01,9,5.99,0.0
Tennessee,2019-02,5,5.99,0.0
Tennessee,2019-03,4,8.495000000000001,0.0
Tennessee,2019-04,18,6.95,0.0
Tennessee,2019-05,25,9.95,0.0
Tennessee,2019-06,33,7.95,0.0
Tennessee,2019-07,27,9.99,0.0
Tennessee,2019-08,38,7.99,0.0
Tennessee,2019-09,3,12.99,0.0
Texas,2014-07,31,9.99,0.0
Texas,2014-08,53,9.99,0.0
Texas,2014-09,18,9.775,0.0
Texas,2014-10,30,9.99,1.0
Texas,2014-11,46,9.99,1.0
Texas,2014-12,61,9.99,2.0
Texas,2015-01,57,9.99,0.0
Texas,2015-02,76,9.99,6.0
Texas,2015-03,58,9.99,2.0
Texas,2015-04,91,9.99,1.0
Texas,2015-05,167,5.99,6.0
Texas,2015-06,192,9.99,2.0
Texas,2015-07,276,9.49,3.0
Texas,2015-08,181,8.0,0.0
Texas,2015-09,118,7.99,3.0
Texas,2015-10,139,9.99,1.0
Texas,2015-11,133,9.99,2.0
Texas,2015-12,207,7.99,3.0
Texas,2016-01,350,7.99,1.0
Texas,2016-02,377,7.99,0.0
Texas,2016-03,326,7.99,3.0
Texas,2016-04,535,9.99,0.0
Texas,2016-05,420,9.99,2.0
Texas,2016-06,422,9.99,1.0
Texas,2016-07,849,7.99,0.0
Texas,2016-08,403,7.99,1.0
Texas,2016-09,213,9.0,0.0
Texas,2016-10,235,9.99,1.0
Texas,2016-11,259,9.99,1.0
Texas,2016-12,256,9.0,5.0
Texas,2017-01,174,7.99,2.0
Texas,2017-02,262,8.99,3.0
Texas,2017-03,315,8.74,4.0
Texas,2017-04,352,9.99,4.0
Texas,2017-05,463,7.99,2.0
Texas,2017-06,396,7.0,1.0
Texas,2017-07,517,7.99,1.0
Texas,2017-08,346,7.99,1.0
Texas,2017-09,325,7.99,7.0
Texas,2017-10,276,9.99,2.0
Texas,2017-11,387,9.99,2.0
Texas,2017-12,441,9.99,1.0
Texas,2018-01,454,9.99,1.0
Texas,2018-02,317,9.99,0.0
Texas,2018-03,397,9.99,1.0
Texas,2018-04,293,9.0,4.0
Texas,2018-05,259,9.99,6.0
Texas,2018-06,310,9.0,0.0
Texas,2018-07,385,9.99,3.0
Texas,2018-08,350,9.99,2.0
Texas,2018-09,372,9.99,2.0
Texas,2018-10,1088,9.99,5.0
Texas,2018-11,1256,9.99,5.0
Texas,2018-12,1334,7.99,2.0
Texas,2019-01,851,7.99,2.0
Texas,2019-02,647,7.99,2.0
Texas,2019-03,481,9.99,1.0
Texas,2019-04,578,9.99,5.0
Texas,2019-05,567,9.0,3.0
Texas,2019-06,817,7.99,6.0
Texas,2019-07,651,9.0,2.0
Texas,2019-08,807,9.0,3.0
Texas,2019-09,78,8.99,0.0
Virginia,2016-10,1,9.99,0.0
Virginia,2016-11,5,9.99,0.0
Virginia,2016-12,14,8.49,0.0
Virginia,2017-01,25,9.99,0.0
Virginia,2017-02,77,6.99,0.0
Virginia,2017-03,36,9.99,0.0
Virginia,2017-04,25,9.99,0.0
Virginia,2017-05,18,9.99,0.0
Virginia,2017-06,34,8.99,0.0
Virginia,2017-07,15,9.99,0.0
Virginia,2017-08,4,9.99,0.0
Virginia,2017-09,4,9.99,0.0
Virginia,2017-10,17,9.99,0.0
Virginia,2017-11,49,9.99,0.0
Virginia,2017-12,28,6.99,0.0
Virginia,2018-01,30,6.99,0.0
Virginia,2018-02,69,9.99,0.0
Virginia,2018-03,138,6.99,0.0
Virginia,2018-04,38,6.99,0.0
Virginia,2018-05,28,6.99,0.0
Virginia,2018-06,16,4.77,0.0
Virginia,2018-07,3,9.99,0.0
Virginia,2018-08,7,9.99,0.0
Virginia,2018-09,35,9.99,0.0
Virginia,2018-10,59,9.99,0.0
Virginia,2018-11,27,3.99,0.0
Virginia,2018-12,2,18.995,1.0
Virginia,2019-01,13,9.99,1.0
Virginia,2019-02,7,9.99,1.0
Virginia,2019-03,8,9.99,1.0
Virginia,2019-04,9,9.99,1.0
Virginia,2019-05,1,41.0,1.0
Virginia,2019-06,8,10.49,0.0
Virginia,2019-07,11,6.99,0.0
Virginia,2019-08,10,6.99,0.0
Virginia,2019-09,3,9.99,0.0
Washington,2014-07,139,5.95,1.0
Washington,2014-08,92,8.47,1.0
Washington,2014-09,66,7.99,0.0
Washington,2014-10,133,7.99,4.0
Washington,2014-11,131,7.99,1.0
Washington,2014-12,123,9.0,0.0
Washington,2015-01,131,9.85,1.0
Washington,2015-02,122,9.99,0.0
Washington,2015-03,147,7.99,0.0
Washington,2015-04,176,7.99,1.0
Washington,2015-05,167,7.99,0.0
Washington,2015-06,272,16.445,0.0
Washington,2015-07,434,10.0,0.0
Washington,2015-08,309,10.0,0.0
Washington,2015-09,256,7.99,0.0
Washington,2015-10,169,7.99,0.0
Washington,2015-11,197,7.99,0.0
Washington,2015-12,235,7.99,1.0
Washington,2016-01,388,7.99,0.0
Washington,2016-02,244,7.99,0.0
Washington,2016-03,203,7.99,2.0
Washington,2016-04,230,7.99,0.0
Washington,2016-05,257,7.99,0.0
Washington,2016-06,267,7.99,0.0
Washington,2016-07,273,7.99,0.0
Washington,2016-08,300,7.99,0.0
Washington,2016-09,345,7.99,2.0
Washington,2016-10,392,7.99,3.0
Washington,2016-11,373,7.99,3.0
Washington,2016-12,318,7.99,1.0
Washington,2017-01,362,5.95,1.0
Washington,2017-02,343,7.99,0.0
Washington,2017-03,497,7.99,0.0
Washington,2017-04,436,7.99,0.0
Washington,2017-05,378,7.5,1.0
Washington,2017-06,437,6.5,1.0
Washington,2017-07,481,7.99,0.0
Washington,2017-08,635,7.99,0.0
Washington,2017-09,565,7.99,2.0
Washington,2017-10,568,7.99,0.0
Washington,2017-11,580,7.99,0.0
Washington,2017-12,640,7.99,0.0
Washington,2018-01,647,7.99,1.0
Washington,2018-02,473,7.99,0.0
Washington,2018-03,737,7.99,0.0
Washington,2018-04,527,7.99,1.0
Washington,2018-05,717,7.99,0.0
Washington,2018-06,841,7.99,0.0
Washington,2018-07,718,7.99,0.0
Washington,2018-08,1062,7.5,0.0
Washington,2018-09,752,7.5,0.0
Washington,2018-10,1075,7.5,1.0
Washington,2018-11,792,7.5,1.0
Washington,2018-12,736,7.5,0.0
Washington,2019-01,640,7.5,1.0
Washington,2019-02,772,7.5,0.0
Washington,2019-03,812,7.5,2.0
Washington,2019-04,711,8.99,0.0
Washington,2019-05,1234,8.99,0.0
Washington,2019-06,1146,8.99,8.0
Washington,2019-07,1313,7.5,1.0
Washington,2019-08,1505,14.95,1.0
Washington,2019-09,381,14.99,2.0
Washington,2019-10,1,14.92,0.0
West Virginia,2014-07,33,5.99,0.0
West Virginia,2014-08,11,7.99,0.0
West Virginia,2014-09,11,7.99,0.0
West Virginia,2014-10,18,7.99,0.0
West Virginia,2014-11,20,6.325,0.0
West Virginia,2014-12,26,7.99,0.0
West Virginia,2015-01,29,7.99,0.0
West Virginia,2015-02,31,7.99,0.0
West Virginia,2015-03,26,9.99,0.0
West Virginia,2015-04,25,9.99,0.0
West Virginia,2015-05,14,9.99,0.0
West Virginia,2015-06,26,7.99,0.0
West Virginia,2015-07,5,7.99,0.0
West Virginia,2015-08,13,7.99,1.0
West Virginia,2015-09,11,7.99,0.0
West Virginia,2015-10,6,7.99,0.0
West Virginia,2015-11,20,7.99,0.0
West Virginia,2015-12,15,7.99,0.0
West Virginia,2016-01,80,5.99,0.0
West Virginia,2016-02,23,4.99,0.0
West Virginia,2016-03,19,9.99,0.0
West Virginia,2016-04,57,9.99,0.0
West Virginia,2016-05,68,9.99,0.0
West Virginia,2016-06,102,9.99,0.0
West Virginia,2016-07,168,7.99,0.0
West Virginia,2016-08,48,7.99,0.0
West Virginia,2016-09,19,7.99,0.0
West Virginia,2016-10,34,7.99,0.0
West Virginia,2016-11,37,9.99,0.0
West Virginia,2016-12,39,7.99,0.0
West Virginia,2017-01,32,9.99,0.0
West Virginia,2017-02,60,9.99,0.0
West Virginia,2017-03,73,9.99,0.0
West Virginia,2017-04,127,9.99,0.0
West Virginia,2017-05,181,8.99,0.0
West Virginia,2017-06,121,5.99,0.0
West Virginia,2017-07,148,5.99,0.0
West Virginia,2017-08,158,5.99,1.0
West Virginia,2017-09,270,5.99,0.0
West Virginia,2017-10,432,9.99,0.0
West Virginia,2017-11,291,9.99,0.0
West Virginia,2017-12,249,9.99,0.0
West Virginia,2018-01,275,9.99,0.0
West Virginia,2018-02,362,9.99,0.0
West Virginia,2018-03,155,9.99,0.0
West Virginia,2018-04,158,9.99,0.0
West Virginia,2018-05,102,9.99,0.0
West Virginia,2018-06,83,9.99,0.0
West Virginia,2018-07,166,9.99,0.0
West Virginia,2018-08,256,9.99,0.0
West Virginia,2018-09,141,9.99,0.0
West Virginia,2018-10,209,9.99,0.0
West Virginia,2018-11,129,9.99,0.0
West Virginia,2018-12,100,9.99,0.0
West Virginia,2019-01,74,9.99,0.0
West Virginia,2019-02,47,9.99,0.0
West Virginia,2019-03,38,9.99,0.0
West Virginia,2019-04,19,9.99,0.0
West Virginia,2019-05,10,9.99,0.0
West Virginia,2019-06,31,9.99,0.0
West Virginia,2019-07,22,9.99,0.0
West Virginia,2019-08,38,9.99,0.0
West Virginia,2019-09,3,9.99,0.0
Wisconsin,2014-07,83,5.99,0.0
Wisconsin,2014-08,47,6.99,0.0
Wisconsin,2014-09,23,5.99,0.0
Wisconsin,2014-10,31,5.99,0.0
Wisconsin,2014-11,38,5.99,0.0
Wisconsin,2014-12,49,6.99,0.0
Wisconsin,2015-01,47,6.99,0.0
Wisconsin,2015-02,29,6.99,0.0
Wisconsin,2015-03,48,8.495000000000001,0.0
Wisconsin,2015-04,91,6.99,0.0
Wisconsin,2015-05,96,6.99,1.0
Wisconsin,2015-06,133,5.99,1.0
Wisconsin,2015-07,106,6.99,0.0
Wisconsin,2015-08,77,6.99,0.0
Wisconsin,2015-09,103,5.99,0.0
Wisconsin,2015-10,68,6.995,0.0
Wisconsin,2015-11,49,9.0,0.0
Wisconsin,2015-12,78,9.125,0.0
Wisconsin,2016-01,110,6.99,0.0
Wisconsin,2016-02,76,9.645,1.0
Wisconsin,2016-03,160,6.99,0.0
Wisconsin,2016-04,143,6.99,0.0
Wisconsin,2016-05,130,7.995,0.0
Wisconsin,2016-06,114,7.99,0.0
Wisconsin,2016-07,143,6.99,0.0
Wisconsin,2016-08,132,7.99,0.0
Wisconsin,2016-09,77,9.99,0.0
Wisconsin,2016-10,67,7.99,0.0
Wisconsin,2016-11,48,10.495000000000001,0.0
Wisconsin,2016-12,50,9.99,0.0
Wisconsin,2017-01,61,9.99,0.0
Wisconsin,2017-02,136,9.99,0.0
Wisconsin,2017-03,164,6.99,0.0
Wisconsin,2017-04,173,6.99,0.0
Wisconsin,2017-05,125,6.99,0.0
Wisconsin,2017-06,100,7.49,1.0
Wisconsin,2017-07,138,6.99,0.0
Wisconsin,2017-08,93,7.99,0.0
Wisconsin,2017-09,69,6.99,1.0
Wisconsin,2017-10,124,9.99,0.0
Wisconsin,2017-11,99,6.99,0.0
Wisconsin,2017-12,117,9.99,0.0
Wisconsin,2018-01,190,9.99,0.0
Wisconsin,2018-02,143,9.99,0.0
Wisconsin,2018-03,176,9.99,1.0
Wisconsin,2018-04,113,9.99,0.0
Wisconsin,2018-05,77,9.99,0.0
Wisconsin,2018-06,49,9.99,0.0
Wisconsin,2018-07,33,11.99,0.0
Wisconsin,2018-08,35,9.99,1.0
Wisconsin,2018-09,26,10.49,0.0
Wisconsin,2018-10,32,13.0,0.0
Wisconsin,2018-11,25,9.99,0.0
Wisconsin,2018-12,33,9.99,0.0
Wisconsin,2019-01,59,10.99,1.0
Wisconsin,2019-02,64,14.99,3.0
Wisconsin,2019-03,132,14.99,0.0
Wisconsin,2019-04,63,9.99,0.0
Wisconsin,2019-05,38,10.99,0.0
Wisconsin,2019-06,20,11.99,1.0
Wisconsin,2019-07,20,9.99,0.0
Wisconsin,2019-08,27,19.0,0.0
Wisconsin,2019-09,5,19.99,0.0
